% Model:              Turing_dirichlet_growing_domain - Copy.mph
% Version:            COMSOL 5.1.0.234
% Date:               Jan 20 2022, 16:45
% Dimension:          1
% Nodes:              1001
% Expressions:        101
% Description:        Dependent variable u
% x                       u (1) @ t=0              u (1) @ t=10             u (1) @ t=20             u (1) @ t=30             u (1) @ t=40             u (1) @ t=50             u (1) @ t=60             u (1) @ t=70             u (1) @ t=80             u (1) @ t=90             u (1) @ t=100            u (1) @ t=110            u (1) @ t=120            u (1) @ t=130            u (1) @ t=140            u (1) @ t=150            u (1) @ t=160            u (1) @ t=170            u (1) @ t=180            u (1) @ t=190            u (1) @ t=200            u (1) @ t=210            u (1) @ t=220            u (1) @ t=230            u (1) @ t=240            u (1) @ t=250            u (1) @ t=260            u (1) @ t=270            u (1) @ t=280            u (1) @ t=290            u (1) @ t=300            u (1) @ t=310            u (1) @ t=320            u (1) @ t=330            u (1) @ t=340            u (1) @ t=350            u (1) @ t=360            u (1) @ t=370            u (1) @ t=380            u (1) @ t=390            u (1) @ t=400            u (1) @ t=410            u (1) @ t=420            u (1) @ t=430            u (1) @ t=440            u (1) @ t=450            u (1) @ t=460            u (1) @ t=470            u (1) @ t=480            u (1) @ t=490            u (1) @ t=500            u (1) @ t=510            u (1) @ t=520            u (1) @ t=530            u (1) @ t=540            u (1) @ t=550            u (1) @ t=560            u (1) @ t=570            u (1) @ t=580            u (1) @ t=590            u (1) @ t=600            u (1) @ t=610            u (1) @ t=620            u (1) @ t=630            u (1) @ t=640            u (1) @ t=650            u (1) @ t=660            u (1) @ t=670            u (1) @ t=680            u (1) @ t=690            u (1) @ t=700            u (1) @ t=710            u (1) @ t=720            u (1) @ t=730            u (1) @ t=740            u (1) @ t=750            u (1) @ t=760            u (1) @ t=770            u (1) @ t=780            u (1) @ t=790            u (1) @ t=800            u (1) @ t=810            u (1) @ t=820            u (1) @ t=830            u (1) @ t=840            u (1) @ t=850            u (1) @ t=860            u (1) @ t=870            u (1) @ t=880            u (1) @ t=890            u (1) @ t=900            u (1) @ t=910            u (1) @ t=920            u (1) @ t=930            u (1) @ t=940            u (1) @ t=950            u (1) @ t=960            u (1) @ t=970            u (1) @ t=980            u (1) @ t=990            u (1) @ t=1000
-0.5                      2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2
-0.4989999999999999       2.0010080735548743       2.0000987052918076       2.0002325226404407       2.0006787461296742       2.0024717605359124       2.0103491931191306       2.042195422072769        2.1027776905770255       2.1422609219288162       2.1573426988214623       2.1609174605759724       2.162409707692159        2.1627977793583897       2.162958083291621        2.1630155303450738       2.1630255611014304       2.1630355918577875       2.163042527353459        2.1630431339003424       2.163043740447226        2.163044346994109        2.1630449535409926       2.1630455600878755       2.1630458778013177       2.1630458642835877       2.163045850765858        2.163045837248128        2.163045823730398        2.163045810212668        2.1630457966949383       2.1630457831772083       2.1630457696594787       2.1630457561417487       2.163045745044319        2.1630457367224643       2.16304572840061         2.1630457200787556       2.163045711756901        2.1630457034350465       2.1630456951131922       2.163045686791338        2.163045678469483        2.163045670147629        2.1630456648924765       2.1630456631541857       2.163045661415895        2.163045659677604        2.1630456579393136       2.1630456562010227       2.163045654462732        2.163045652724441        2.16304565098615         2.1630456492478594       2.16304564817339         2.163045647860183        2.1630456475469764       2.1630456472337696       2.163045646920563        2.163045646607356        2.163045646294149        2.163045645980943        2.163045645667736        2.1630456453545293       2.1630456451619375       2.163045645107666        2.163045645053394        2.1630456449991224       2.1630456449448507       2.1630456448905786       2.1630456448363073       2.163045644782035        2.163045644727764        2.163045644673492        2.1630456446401705       2.1630456446308752       2.1630456446215796       2.163045644612284        2.163045644602988        2.1630456445936925       2.163045644584397        2.1630456445751016       2.163045644565806        2.16304564455651         2.1630456445508055       2.1630456445492188       2.1630456445476325       2.1630456445460458       2.163045644544459        2.1630456445428727       2.1630456445412864       2.1630456445396993       2.163045644538113        2.1630456445365267       2.1630456445355533       2.1630456445352824       2.163045644535012        2.1630456445347415       2.163045644534471        2.1630456445342006       2.1630456445339297       2.163045644533659
-0.4979999999999998       2.0020147860732456       2.000197255480283        2.000464671589844        2.001356393432948        2.0049395125551013       2.0206815822458726       2.0843160391287983       2.20531594981115         2.284137064543961        2.31424245870327         2.3213737946470197       2.324355126677665        2.3251284982892844       2.3254480829369966       2.325562697600633        2.3255827130760305       2.325602728551428        2.325616567724558        2.3256177780742275       2.325618988423897        2.3256201987735667       2.3256214091232366       2.325622619472906        2.325623253457006        2.3256232264710945       2.3256231994851837       2.325623172499272        2.325623145513361        2.3256231185274503       2.325623091541539        2.3256230645556277       2.3256230375697164       2.3256230105838056       2.3256229884318214       2.325622971823334        2.325622955214847        2.325622938606359        2.325622921997872        2.3256229053893844       2.3256228887808974       2.32562287217241         2.3256228555639225       2.325622838955435        2.325622828467397        2.325622824998227        2.325622821529057        2.325622818059886        2.3256228145907163       2.325622811121546        2.3256228076523753       2.3256228041832054       2.325622800714035        2.3256227972448644       2.3256227951005073       2.3256227944754313       2.3256227938503558       2.32562279322528         2.325622792600204        2.325622791975129        2.325622791350053        2.3256227907249776       2.325622790099902        2.325622789474826        2.3256227890904655       2.325622788982154        2.3256227888738428       2.325622788765531        2.32562278865722         2.3256227885489085       2.3256227884405973       2.3256227883322858       2.3256227882239746       2.325622788115663        2.325622788049163        2.325622788030611        2.3256227880120597       2.325622787993508        2.325622787974956        2.325622787956405        2.3256227879378533       2.325622787919302        2.32562278790075         2.3256227878821982       2.3256227878708136       2.325622787867647        2.3256227878644813       2.3256227878613145       2.325622787858148        2.325622787854982        2.325622787851816        2.3256227878486495       2.325622787845483        2.325622787842317        2.3256227878403744       2.3256227878398343       2.3256227878392948       2.3256227878387548       2.325622787838215        2.325622787837675        2.3256227878371356       2.325622787836595
-0.49699999999999966      2.0030196429784275       2.0002954957334107       2.0006960737029815       2.0020318440961247       2.007399241615389        2.0309802464952607       2.126283618592227        2.307351029079664        2.4251931538688885       2.4701953469891356       2.4808430696238095       2.485306523675622        2.486459110201995        2.486935732760252        2.4871069049197394       2.487136803017236        2.4871667011147314       2.4871873734265453       2.4871891815679223       2.487190989709299        2.4871927978506756       2.487194605992052        2.487196414133429        2.4871973612320044       2.487197320895695        2.487197280559385        2.4871972402230753       2.487197199886765        2.487197159550455        2.4871971192141453       2.4871970788778355       2.4871970385415256       2.487196998205216        2.487196965098498        2.4871969402826          2.4871969154667024       2.487196890650805        2.4871968658349073       2.4871968410190095       2.4871968162031117       2.4871967913872144       2.4871967665713166       2.4871967417554184       2.487196726084553        2.4871967209011134       2.487196715717674        2.487196710534235        2.487196705350795        2.487196700167356        2.487196694983917        2.487196689800477        2.487196684617038        2.4871966794335987       2.487196676229623        2.487196675295674        2.4871966743617255       2.4871966734277766       2.4871966724938277       2.4871966715598792       2.4871966706259303       2.487196669691982        2.487196668758033        2.4871966678240844       2.4871966672497967       2.4871966670879653       2.487196666926134        2.4871966667643015       2.48719666660247         2.487196666440638        2.4871966662788068       2.4871966661169744       2.487196665955143        2.4871966657933116       2.487196665693951        2.4871966656662328       2.4871966656385136       2.487196665610795        2.4871966655830766       2.487196665555358        2.4871966655276396       2.4871966654999205       2.4871966654722018       2.4871966654444835       2.487196665427473        2.4871966654227418       2.4871966654180113       2.4871966654132804       2.4871966654085496       2.487196665403819        2.4871966653990882       2.4871966653943574       2.4871966653896265       2.4871966653848956       2.487196665381993        2.4871966653811866       2.4871966653803796       2.4871966653795736       2.487196665378767        2.4871966653779602       2.487196665377154        2.487196665376347
-0.49599999999999955      2.004022532487234        2.0003932717737527       2.0009263570106417       2.002704003090897        2.0098469330063695       2.0412281657255877       2.1680165569738294       2.4085961122167014       2.5649469364401436       2.6246409174614187       2.638739512599167        2.644673655885087        2.6461956075777895       2.6468256393424494       2.6470523827366743       2.6470919966463056       2.6471316105559373       2.647159000787439        2.647161396990728        2.6471637931940175       2.6471661893973066       2.6471685856005958       2.6471709818038853       2.6471722369149466       2.6471721834333692       2.6471721299517914       2.6471720764702136       2.6471720229886357       2.647171969507058        2.6471719160254805       2.6471718625439022       2.6471718090623244       2.6471717555807466       2.647171711690111        2.647171678798269        2.6471716459064263       2.6471716130145833       2.647171580122741        2.6471715472308985       2.6471715143390555       2.6471714814472134       2.647171448555371        2.6471714156635278       2.6471713948928586       2.6471713880226244       2.64717138115239         2.6471713742821557       2.647171367411921        2.6471713605416873       2.647171353671453        2.6471713468012186       2.647171339930984        2.64717133306075         2.6471713288141374       2.6471713275762676       2.647171326338398        2.647171325100528        2.6471713238626577       2.6471713226247875       2.647171321386918        2.6471713201490474       2.6471713189111776       2.647171317673308        2.6471713169121385       2.6471713166976443       2.6471713164831505       2.647171316268656        2.647171316054162        2.6471713158396684       2.647171315625174        2.64717131541068         2.6471713151961858       2.647171314981692        2.6471713148499982       2.6471713148132596       2.647171314776521        2.6471713147397824       2.647171314703044        2.647171314666305        2.6471713146295666       2.647171314592828        2.6471713145560893       2.6471713145193507       2.6471713144968048       2.647171314490534        2.6471713144842646       2.647171314477994        2.647171314471724        2.6471713144654534       2.6471713144591833       2.647171314452913        2.647171314446643        2.6471713144403726       2.647171314436525        2.647171314435456        2.6471713144343867       2.6471713144333178       2.6471713144322493       2.64717131443118         2.6471713144301106       2.6471713144290416
-0.49499999999999944      2.0050234318262623       2.000490430161874        2.001155151356981        2.003371780024869        2.0122785786620865       2.0514082528838435       2.2094303174853174       2.5087454077042457       2.7028787739926767       2.7769740856418172       2.794430362839342        2.8018186673263585       2.803696079014138        2.8044743947148554       2.804755313905052        2.8048044060996014       2.8048534982941504       2.8048874424114114       2.804890412916059        2.804893383420706        2.8048963539253533       2.804899324430001        2.8049022949346485       2.804903850851829        2.804903784534888        2.8049037182179473       2.8049036519010064       2.804903585584065        2.8049035192671243       2.8049034529501835       2.8049033866332427       2.8049033203163014       2.8049032539993606       2.804903199579016        2.804903158801563        2.8049031180241104       2.8049030772466574       2.8049030364692054       2.8049029956917524       2.8049029549143          2.804902914136847        2.804902873359395        2.804902832581942        2.8049028068316177       2.804902798314247        2.8049027897968766       2.8049027812795058       2.8049027727621354       2.8049027642447646       2.8049027557273947       2.804902747210024        2.8049027386926535       2.8049027301752827       2.8049027249105465       2.804902723375898        2.8049027218412492       2.804902720306601        2.8049027187719515       2.8049027172373027       2.8049027157026543       2.8049027141680054       2.8049027126333566       2.804902711098708        2.804902710155049        2.80490270988913         2.804902709623211        2.804902709357292        2.804902709091373        2.8049027088254537       2.804902708559535        2.804902708293616        2.8049027080276967       2.804902707761778        2.804902707598511        2.8049027075529644       2.8049027075074173       2.8049027074618706       2.8049027074163244       2.8049027073707777       2.804902707325231        2.804902707279684        2.8049027072341377       2.804902707188591        2.804902707160639        2.8049027071528663       2.804902707145092        2.8049027071373187       2.8049027071295454       2.8049027071217716       2.8049027071139983       2.8049027071062245       2.8049027070984507       2.8049027070906773       2.804902707085907        2.8049027070845822       2.8049027070832566       2.8049027070819315       2.804902707080606        2.8049027070792802       2.8049027070779555       2.80490270707663
-0.49399999999999933      2.0060223358065645       2.0005868185780957       2.0013820890343825       2.004034090991042        2.0146901841673968       2.0615033876428246       2.2504379002759443       2.6074785070814848       2.8384418436568537       2.926557752884166        2.947249519609694        2.956069795906944        2.9582845816328844       2.9592045064720702       2.9595377770775304       2.959596036048679        2.959654295019828        2.959694577927739        2.9596981047768787       2.9597016316260185       2.959705158475159        2.959708685324298        2.9597122121734385       2.9597140595047344       2.9597139807825217       2.9597139020603085       2.9597138233380957       2.9597137446158825       2.9597136658936694       2.9597135871714566       2.9597135084492434       2.9597134297270307       2.9597133510048175       2.9597132864028675       2.9597132379938875       2.959713189584908        2.959713141175928        2.9597130927669477       2.959713044357968        2.959712995948988        2.9597129475400084       2.959712899131028        2.959712850722048        2.959712820152389        2.959712810040675        2.9597127999289623       2.959712789817249        2.9597127797055354       2.959712769593822        2.959712759482109        2.9597127493703956       2.959712739258682        2.959712729146969        2.959712722896737        2.959712721074811        2.9597127192528854       2.95971271743096         2.9597127156090344       2.9597127137871087       2.959712711965183        2.9597127101432568       2.9597127083213315       2.9597127064994058       2.959712705379099        2.959712705063401        2.9597127047477034       2.9597127044320057       2.9597127041163076       2.9597127038006095       2.9597127034849118       2.959712703169214        2.9597127028535164       2.9597127025378183       2.9597127023439884       2.9597127022899157       2.959712702235843        2.95971270218177         2.959712702127697        2.959712702073624        2.9597127020195515       2.9597127019654783       2.959712701911406        2.9597127018573324       2.959712701824149        2.95971270181492         2.9597127018056915       2.959712701796463        2.9597127017872342       2.959712701778005        2.9597127017687765       2.959712701759548        2.9597127017503193       2.9597127017410907       2.9597127017354277       2.9597127017338543       2.9597127017322804       2.959712701730707        2.9597127017291336       2.9597127017275597       2.9597127017259868       2.959712701724413
-0.4929999999999992       2.007019242594983        2.000682286101955        2.0016068054146388       2.0046898604128542       2.017077775843469        2.071496451229505        2.2909503414671795       2.704464944844061        2.9710727483816584       3.072735923944557        3.0965117004904323       3.1067356059325206       3.1092655389835535       3.110318853825626        3.1107022164680322       3.1107692562092213       3.11083629595041         3.1108826511399132       3.1108867121637074       3.110890773187501        3.1108948342112948       3.1108988952350884       3.110902956258882        3.1109050834238494       3.110904992859726        3.110904902295603        3.11090481173148         3.110904721167357        3.1109046306032337       3.1109045400391104       3.1109044494749876       3.1109043589108647       3.1109042683467414       3.1109041940135933       3.110904138293958        3.1109040825743226       3.1109040268546866       3.110903971135051        3.110903915415416        3.11090385969578         3.1109038039761447       3.110903748256509        3.110903692536873        3.1109036573502573       3.1109036457106916       3.1109036340711267       3.110903622431561        3.1109036107919965       3.110903599152431        3.110903587512866        3.110903575873301        3.1109035642337357       3.1109035525941704       3.1109035453995317       3.1109035433022885       3.110903541205045        3.110903539107802        3.110903537010558        3.110903534913315        3.1109035328160717       3.1109035307188284       3.1109035286215847       3.110903526524341        3.11090352523474         3.110903524871335        3.110903524507929        3.1109035241445233       3.110903523781118        3.1109035234177123       3.110903523054306        3.1109035226909008       3.110903522327495        3.1109035219640897       3.1109035217409686       3.110903521678724        3.1109035216164798       3.1109035215542358       3.1109035214919913       3.1109035214297474       3.1109035213675025       3.1109035213052585       3.110903521243014        3.11090352118077         3.110903521142571        3.1109035211319473       3.1109035211213243       3.110903521110701        3.1109035211000773       3.110903521089454        3.1109035210788303       3.110903521068207        3.1109035210575833       3.1109035210469598       3.1109035210404414       3.11090352103863         3.110903521036819        3.110903521035008        3.1109035210331966       3.1109035210313856       3.1109035210295746       3.1109035210277627
-0.4919999999999991       2.008014151103085        2.0007766834887786       2.001828939575294        2.005338022881404        2.019437407897001        2.08137036233422         2.330877236598858        2.7993688823709157       3.1002023029673715       3.2148470118561367       3.2415267695381242       3.2531194042407776       3.2559383173639618       3.2571153206606716       3.2575460886093532       3.257621450756043        3.2576968129027333       3.257748923930685        3.2577534928758407       3.2577580618209963       3.257762630766152        3.2577671997113073       3.2577717686564633       3.2577741619602847       3.257774060261365        3.257773958562445        3.2577738568635244       3.257773755164604        3.257773653465684        3.257773551766764        3.2577734500678437       3.2577733483689233       3.2577732466700033       3.257773163164509        3.2577731005230435       3.2577730378815786       3.2577729752401137       3.2577729125986488       3.2577728499571843       3.257772787315719        3.257772724674254        3.257772662032789        3.2577725993913242       3.257772559832888        3.2577725467458283       3.257772533658769        3.2577725205717085       3.2577725074846486       3.2577724943975888       3.257772481310529        3.2577724682234694       3.2577724551364096       3.2577724420493497       3.2577724339599583       3.2577724316018406       3.257772429243723        3.257772426885606        3.257772424527488        3.257772422169371        3.2577724198112534       3.2577724174531357       3.2577724150950185       3.2577724127369008       3.257772411286886        3.2577724108782733       3.257772410469661        3.2577724100610492       3.2577724096524365       3.2577724092438243       3.257772408835212        3.2577724084265993       3.2577724080179875       3.2577724076093753       3.2577724073584986       3.257772407288511        3.2577724072185235       3.257772407148536        3.2577724070785483       3.2577724070085607       3.257772406938573        3.2577724068685865       3.257772406798599        3.2577724067286113       3.257772406685661        3.2577724066737157       3.2577724066617706       3.257772406649826        3.2577724066378804       3.2577724066259353       3.2577724066139906       3.2577724066020455       3.2577724065901004       3.2577724065781557       3.257772406570826        3.2577724065687894       3.2577724065667533       3.2577724065647162       3.25777240656268         3.2577724065606435       3.257772406558607        3.2577724065565703
-0.490999999999999        2.0090070605073267       2.0008698634427677       2.002048134919979        2.0059775249813625       2.021765169616961        2.091108113980761        2.3701272836101603       2.891853829025854        3.2252662353453903       3.352236991781458        3.381613860266838        3.3945334631396857       3.3976115981863995       3.3989012212477596       3.399376301272069        3.399459459711746        3.3995426181514232       3.3996001218243914       3.399605168621769        3.399610215419148        3.3996152622165257       3.3996203090139043       3.3996253558112826       3.39962799959129         3.3996278876160924       3.3996277756408944       3.399627663665697        3.3996275516904997       3.399627439715302        3.3996273277401046       3.399627215764907        3.39962710378971         3.3996269918145123       3.399626899807736        3.3996268307005377       3.3996267615933387       3.3996266924861396       3.3996266233789414       3.3996265542717423       3.3996264851645437       3.3996264160573446       3.399626346950146        3.3996262778429474       3.3996262342001216       3.3996262197595724       3.399626205319023        3.3996261908784744       3.399626176437925        3.399626161997376        3.399626147556827        3.3996261331162776       3.3996261186757284       3.3996261042351796       3.3996260953091175       3.399626092707012        3.399626090104906        3.3996260875027997       3.399626084900694        3.399626082298588        3.3996260796964823       3.3996260770943763       3.3996260744922706       3.3996260718901645       3.399626070290118        3.399626069839222        3.3996260693883262       3.399626068937431        3.399626068486535        3.3996260680356394       3.399626067584744        3.3996260671338483       3.3996260666829525       3.399626066232057        3.399626065955219        3.399626065877989        3.3996260658007587       3.3996260657235284       3.399626065646298        3.399626065569068        3.399626065491838        3.399626065414608        3.3996260653373778       3.3996260652601475       3.399626065212752        3.399626065199571        3.39962606518639         3.3996260651732086       3.3996260651600276       3.3996260651468466       3.3996260651336656       3.399626065120484        3.399626065107303        3.3996260650941226       3.3996260650860344       3.399626065083787        3.3996260650815393       3.399626065079292        3.399626065077045        3.3996260650747976       3.39962606507255         3.399626065070303
