% Model:              Turing_dirichlet_growing_domain - Copy.mph
% Version:            COMSOL 5.1.0.234
% Date:               Jan 20 2022, 16:46
% Dimension:          1
% Nodes:              1001
% Expressions:        101
% Description:        Dependent variable u
% x                       u (1) @ t=0              u (1) @ t=10             u (1) @ t=20             u (1) @ t=30             u (1) @ t=40             u (1) @ t=50             u (1) @ t=60             u (1) @ t=70             u (1) @ t=80             u (1) @ t=90             u (1) @ t=100            u (1) @ t=110            u (1) @ t=120            u (1) @ t=130            u (1) @ t=140            u (1) @ t=150            u (1) @ t=160            u (1) @ t=170            u (1) @ t=180            u (1) @ t=190            u (1) @ t=200            u (1) @ t=210            u (1) @ t=220            u (1) @ t=230            u (1) @ t=240            u (1) @ t=250            u (1) @ t=260            u (1) @ t=270            u (1) @ t=280            u (1) @ t=290            u (1) @ t=300            u (1) @ t=310            u (1) @ t=320            u (1) @ t=330            u (1) @ t=340            u (1) @ t=350            u (1) @ t=360            u (1) @ t=370            u (1) @ t=380            u (1) @ t=390            u (1) @ t=400            u (1) @ t=410            u (1) @ t=420            u (1) @ t=430            u (1) @ t=440            u (1) @ t=450            u (1) @ t=460            u (1) @ t=470            u (1) @ t=480            u (1) @ t=490            u (1) @ t=500            u (1) @ t=510            u (1) @ t=520            u (1) @ t=530            u (1) @ t=540            u (1) @ t=550            u (1) @ t=560            u (1) @ t=570            u (1) @ t=580            u (1) @ t=590            u (1) @ t=600            u (1) @ t=610            u (1) @ t=620            u (1) @ t=630            u (1) @ t=640            u (1) @ t=650            u (1) @ t=660            u (1) @ t=670            u (1) @ t=680            u (1) @ t=690            u (1) @ t=700            u (1) @ t=710            u (1) @ t=720            u (1) @ t=730            u (1) @ t=740            u (1) @ t=750            u (1) @ t=760            u (1) @ t=770            u (1) @ t=780            u (1) @ t=790            u (1) @ t=800            u (1) @ t=810            u (1) @ t=820            u (1) @ t=830            u (1) @ t=840            u (1) @ t=850            u (1) @ t=860            u (1) @ t=870            u (1) @ t=880            u (1) @ t=890            u (1) @ t=900            u (1) @ t=910            u (1) @ t=920            u (1) @ t=930            u (1) @ t=940            u (1) @ t=950            u (1) @ t=960            u (1) @ t=970            u (1) @ t=980            u (1) @ t=990            u (1) @ t=1000
-0.5                      2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2                        2
-0.4989999999999999       2.001008044823434        2.005397125788385        4.02208255390908         4.569129860330661        4.568589799105768        4.568462807932918        4.568392078095849        4.568321348258778        4.568283257851387        4.568245243032059        4.5682276618611235       4.568214080887021        4.568200499912918        4.568186918938815        4.568178798409207        4.568175851734194        4.568172905059182        4.5681699583841695       4.568167011709157        4.568164065034145        4.568161118359132        4.568158171684119        4.568155225009107        4.568154339226874        4.568153767248506        4.568153195270139        4.5681526232917715       4.568152051313404        4.568151479335036        4.56815090735667         4.568150335378302        4.568149763399934        4.5681491914215675       4.568149042179453        4.56814895730569         4.568148872431927        4.5681487875581634       4.568148702684401        4.568148617810637        4.568148532936874        4.568148448063111        4.568148363189348        4.568148278315585        4.568148236419368        4.56814820106717         4.568148165714972        4.568148130362774        4.568148095010575        4.568148059658379        4.56814802430618         4.568147988953982        4.568147953601784        4.568147918249585        4.568147907755184        4.568147901045778        4.568147894336373        4.568147887626967        4.568147880917561        4.568147874208156        4.56814786749875         4.568147860789344        4.568147854079939        4.5681478473705335       4.568147844212087        4.56814784159433         4.568147838976572        4.568147836358816        4.568147833741058        4.5681478311233015       4.568147828505546        4.568147825887788        4.568147823270031        4.568147820652275        4.568147819916973        4.5681478194683045       4.568147819019637        4.568147818570967        4.568147818122299        4.568147817673632        4.568147817224963        4.568147816776295        4.568147816327627        4.568147815878959        4.568147815636467        4.568147815425371        4.568147815214275        4.5681478150031785       4.568147814792082        4.5681478145809855       4.568147814369889        4.568147814158792        4.568147813947696        4.5681478137366          4.5681478136862825       4.568147813660446        4.568147813634611        4.568147813608775        4.5681478135829385       4.568147813557103        4.568147813531267        4.568147813505432
-0.4979999999999998       2.0020147293063095       2.0107883221726146       6.027914380202364        7.111058178726221        7.10998953683425         7.109737846630039        7.109597639591382        7.109457432552723        7.109381925665918        7.109306568615042        7.109271717405955        7.109244795830229        7.109217874254503        7.109190952678776        7.109174855347265        7.109169014152546        7.109163172957827        7.109157331763108        7.109151490568389        7.10914564937367         7.109139808178952        7.109133966984231        7.109128125789513        7.109126369903304        7.109125236070613        7.109124102237923        7.109122968405233        7.109121834572542        7.109120700739851        7.109119566907159        7.109118433074468        7.1091172992417775       7.109116165409087        7.109115869567063        7.10911570132251         7.10911553307796         7.109115364833407        7.1091151965888555       7.109115028344304        7.109114860099752        7.109114691855201        7.109114523610648        7.109114355366097        7.109114272314818        7.109114202235575        7.109114132156333        7.10911406207709         7.109113991997848        7.109113921918605        7.109113851839364        7.109113781760121        7.109113711680879        7.1091136416016365       7.109113620798801        7.109113607499084        7.109113594199368        7.109113580899651        7.109113567599935        7.109113554300219        7.109113541000502        7.109113527700786        7.10911351440107         7.109113501101353        7.109113494840257        7.109113489650902        7.109113484461547        7.109113479272191        7.109113474082836        7.109113468893481        7.1091134637041264       7.10911345851477         7.109113453325415        7.1091134481360605       7.109113446678516        7.1091134457892          7.109113444899885        7.1091134440105685       7.109113443121252        7.109113442231936        7.10911344134262         7.109113440453304        7.109113439563988        7.109113438674672        7.109113438193963        7.109113437775472        7.10911343735698         7.109113436938487        7.109113436519995        7.109113436101504        7.109113435683011        7.109113435264519        7.109113434846028        7.1091134344275355       7.109113434327801        7.1091134342766          7.1091134342254          7.1091134341742          7.1091134341230005       7.109113434071801        7.1091134340206015       7.1091134339694015
-0.49699999999999966      2.0030195594484024       2.016167584898359        7.987279041148635        9.576900331625456        9.575334335016612        9.574964459752373        9.574758354453959        9.574552249155547        9.574441251778156        9.574330474656566        9.574279242507574        9.574239667190795        9.574200091874015        9.574160516557235        9.574136853122932        9.574128266440411        9.574119679757892        9.57411109307537         9.574102506392851        9.57409391971033         9.574085333027812        9.574076746345291        9.57406815966277         9.574065578472496        9.574063911714404        9.57406224495631         9.57406057819822         9.574058911440128        9.574057244682034        9.574055577923943        9.574053911165851        9.574052244407758        9.574050577649666        9.574050142757104        9.574049895435758        9.574049648114412        9.574049400793069        9.57404915347172         9.574048906150376        9.57404865882903         9.574048411507684        9.574048164186337        9.574047916864991        9.574047794776845        9.574047691757455        9.574047588738063        9.574047485718673        9.574047382699282        9.574047279679888        9.574047176660498        9.574047073641106        9.574046970621716        9.574046867602325        9.57404683702225         9.574046817472217        9.574046797922184        9.574046778372152        9.574046758822119        9.574046739272086        9.574046719722055        9.57404670017202         9.57404668062199         9.574046661071955        9.574046651867747        9.574046644238853        9.574046636609959        9.574046628981066        9.574046621352172        9.57404661372328         9.574046606094385        9.574046598465491        9.5740465908366          9.574046583207707        9.574046581065199        9.57404657975808         9.57404657845096         9.574046577143841        9.574046575836723        9.574046574529604        9.574046573222486        9.574046571915368        9.57404657060825         9.574046569301132        9.574046568594428        9.574046567979149        9.57404656736387         9.57404656674859         9.574046566133312        9.574046565518033        9.574046564902753        9.574046564287475        9.574046563672196        9.574046563056916        9.574046562910322        9.574046562835095        9.574046562759865        9.574046562684638        9.574046562609409        9.57404656253418         9.574046562458951        9.574046562383723
-0.49599999999999955      2.004022423863459        2.0215288355549235       9.860303647373406        11.904440231828799       11.902431295526029       11.901954781809307       11.901689134833518       11.90142348785773        11.901280421045522       11.901137638110747       11.901071604234966       11.901020595152447       11.900969586069932       11.900918576987413       11.900888076918118       11.900877009452236       11.900865941986352       11.90085487452047        11.900843807054587       11.900832739588703       11.90082167212282        11.900810604656938       11.900799537191054       11.900796210268595       11.90079406196759        11.900791913666584       11.900789765365579       11.900787617064577       11.900785468763571       11.900783320462565       11.900781172161562       11.900779023860558       11.900776875559552       11.90077631502443        11.90077599625204        11.90077567747965        11.90077535870726        11.90077503993487        11.900774721162481       11.900774402390091       11.900774083617703       11.900773764845312       11.900773446072922       11.90077328871072        11.9007731559258         11.90077302314088        11.90077289035596        11.900772757571039       11.900772624786118       11.900772492001195       11.900772359216276       11.900772226431355       11.900772093646435       11.900772054232435       11.900772029035648       11.900772003838862       11.900771978642075       11.900771953445288       11.900771928248501       11.900771903051718       11.90077187785493        11.900771852658144       11.900771827461357       11.900771815597516       11.900771805763824       11.900771795930135       11.900771786096447       11.900771776262758       11.900771766429068       11.900771756595377       11.90077174676169        11.900771736928          11.90077172709431        11.900771724333014       11.900771722648601       11.900771720964189       11.900771719279774       11.900771717595362       11.900771715910949       11.900771714226533       11.90077171254212        11.900771710857708       11.900771709173293       11.900771708262333       11.90077170746914        11.900771706675949       11.900771705882757       11.900771705089566       11.900771704296375       11.900771703503182       11.90077170270999        11.9007717019168         11.900771701123606       11.900771700934698       11.9007717008378         11.9007717007409         11.900771700644002       11.900771700547104       11.900771700450205       11.900771700353307       11.900771700256406
-0.49499999999999944      2.0050233000137205       2.0268659302907124       11.603912990220756       14.029764371030366       14.027387610265391       14.026820480449553       14.026504117222704       14.026187753995853       14.026017367573179       14.025847319211072       14.025768676164693       14.025707927096299       14.025647178027905       14.025586428959508       14.025550105028428       14.025536924288172       14.025523743547918       14.025510562807662       14.025497382067408       14.025484201327153       14.025471020586899       14.025457839846645       14.02544465910639        14.025440696927763       14.025438138422489       14.025435579917213       14.02543302141194        14.025430462906664       14.02542790440139        14.025425345896114       14.025422787390841       14.025420228885565       14.025417670380293       14.025417002816532       14.02541662317884        14.025416243541148       14.025415863903458       14.025415484265766       14.025415104628078       14.025414724990386       14.025414345352694       14.025413965715003       14.025413586077311       14.025413398666105       14.025413240524454       14.025413082382801       14.02541292424115        14.025412766099498       14.025412607957847       14.025412449816194       14.025412291674543       14.02541213353289        14.02541197539124        14.025411928452836       14.025411898446905       14.025411868440973       14.02541183843504        14.025411808429109       14.025411778423177       14.025411748417245       14.025411718411313       14.02541168840538        14.025411658399449       14.025411644269699       14.02541163255735        14.025411620845002       14.025411609132654       14.025411597420307       14.02541158570796        14.02541157399561        14.025411562283264       14.025411550570915       14.025411538858567       14.025411535570326       14.02541153356479        14.025411531559252       14.025411529553717       14.025411527548181       14.025411525542642       14.025411523537107       14.02541152153157        14.025411519526035       14.025411517520498       14.02541151643547        14.025411515490607       14.025411514545741       14.025411513600877       14.025411512656014       14.025411511711148       14.025411510766284       14.02541150982142        14.025411508876557       14.02541150793169        14.025411507706764       14.025411507591459       14.025411507476155       14.025411507360849       14.025411507245545       14.02541150713024        14.025411507014933       14.02541150689963
-0.49399999999999933      2.006022182819547        2.032172669029872        13.177952181815163       15.89759940797074        15.894943589143551       15.894304739359518       15.893948064928674       15.89359139049783        15.893399284232663       15.893207559082892       15.893118891740507       15.893050399528217       15.892981907315924       15.892913415103635       15.892872461296918       15.892857600550276       15.892842739803633       15.892827879056991       15.892813018310349       15.892798157563707       15.892783296817065       15.892768436070423       15.89275357532378        15.892749108133483       15.892746223528263       15.892743338923044       15.892740454317824       15.892737569712603       15.892734685107383       15.892731800502164       15.892728915896944       15.892726031291724       15.892723146686503       15.89272239403664        15.892721966011056       15.892721537985471       15.892721109959886       15.892720681934303       15.892720253908717       15.892719825883132       15.892719397857547       15.892718969831963       15.89271854180638        15.892718330507403       15.89271815220852        15.892717973909637       15.89271779561075        15.892717617311867       15.892717439012984       15.8927172607141         15.892717082415214       15.89271690411633        15.892716725817447       15.892716672898334       15.892716639070295       15.892716605242255       15.892716571414216       15.892716537586178       15.89271650375814        15.892716469930102       15.892716436102061       15.892716402274022       15.892716368445985       15.892716352514702       15.892716339308485       15.892716326102272       15.892716312896056       15.89271629968984        15.892716286483626       15.89271627327741        15.892716260071195       15.892716246864978       15.892716233658764       15.89271622995183        15.892716227691313       15.892716225430794       15.892716223170279       15.892716220909762       15.892716218649245       15.892716216388727       15.89271621412821        15.892716211867693       15.892716209607176       15.892716208383709       15.892716207318148       15.89271620625259        15.89271620518703        15.89271620412147        15.89271620305591        15.892716201990352       15.892716200924792       15.892716199859231       15.892716198793671       15.892716198540151       15.892716198410275       15.892716198280397       15.89271619815052        15.892716198020644       15.892716197890769       15.892716197760892       15.892716197631016
-0.4929999999999992       2.007019070463414        2.0374428051764046       14.550133377171814       17.468666009095116       17.465824263191944       17.465133353454977       17.464747181495632       17.464361009536287       17.46415300260992        17.463945408287266       17.46384940279335        17.46377524250645        17.46370108221955        17.46362692193265        17.463582579013153       17.46356648850489        17.463550397996624       17.46353430748836        17.4635182169801         17.463502126471834       17.46348603596357        17.463469945455305       17.46345385494704        17.463449018094213       17.463445894790297       17.46344277148638        17.463439648182465       17.463436524878553       17.463433401574633       17.463430278270717       17.4634271549668         17.46342403166289        17.463420908358973       17.463420093422517       17.46341962997191        17.463419166521298       17.463418703070687       17.463418239620076       17.463417776169464       17.463417312718853       17.463416849268246       17.46341638581763        17.463415922367023       17.46341569358469        17.463415500534353       17.463415307484013       17.463415114433676       17.46341492138334        17.463414728333003       17.463414535282666       17.463414342232326       17.46341414918199        17.463413956131653       17.463413898835864       17.46341386221087        17.46341382558588        17.46341378896089        17.4634137523359         17.463413715710907       17.463413679085917       17.463413642460925       17.463413605835935       17.463413569210942       17.463413551960965       17.463413537661143       17.46341352336132        17.4634135090615         17.463413494761674       17.463413480461856       17.463413466162034       17.46341345186221        17.463413437562387       17.463413423262566       17.463413419249402       17.463413416802545       17.463413414355692       17.463413411908835       17.46341340946198        17.463413407015125       17.463413404568268       17.463413402121414       17.463413399674558       17.463413397227704       17.463413395902847       17.463413394748837       17.463413393594827       17.463413392440817       17.463413391286807       17.463413390132793       17.463413388978783       17.463413387824772       17.463413386670762       17.463413385516752       17.46341338524234        17.46341338510186        17.463413384961385       17.463413384820907       17.463413384680425       17.463413384539948       17.46341338439947        17.463413384258992
-0.4919999999999991       2.0080139618058834       2.042670055789073        15.699171159119077       18.723135894487136       18.72019667448527        18.719472081510258       18.71906649863518        18.718660915760104       18.71844243526212        18.718224388065416       18.718123549566013       18.718045656448204       18.717967763330392       18.71788987021258        18.717843295338646       18.71782639497932        18.71780949462           18.71779259426068        18.717775693901356       18.717758793542036       18.717741893182716       18.717724992823392       18.717708092464072       18.71770301218078        18.717699731692992       18.7176964512052         18.71769317071741        18.71768989022962        18.717686609741833       18.717683329254044       18.717680048766248       18.71767676827846        18.71767348779067        18.717672631827348       18.71767214503663        18.71767165824591        18.717671171455194       18.717670684664476       18.717670197873755       18.717669711083033       18.71766922429232        18.7176687375016         18.71766825071088        18.71766801042046        18.717667807663652       18.717667604906843       18.717667402150035       18.717667199393222       18.71766699663641        18.717666793879605       18.717666591122793       18.71766638836598        18.717666185609175       18.7176661254325         18.717666086965938       18.71766604849937        18.717666010032808       18.71766597156624        18.717665933099678       18.71766589463311        18.717665856166544       18.71766581769998        18.717665779233414       18.717665761115395       18.71766574609577        18.71766573107614        18.717665716056512       18.717665701036886       18.71766568601726        18.71766567099763        18.717665655978          18.717665640958373       18.717665625938743       18.71766562172421        18.717665619154918       18.717665616585627       18.717665614016333       18.717665611447046       18.717665608877752       18.717665606308458       18.71766560373917        18.717665601169877       18.71766559860059        18.717665597208946       18.717665595996625       18.717665594784297       18.717665593571972       18.717665592359648       18.717665591147323       18.717665589935          18.717665588722674       18.717665587510346       18.717665586298025       18.717665586009904       18.71766558586251        18.717665585715118       18.717665585567723       18.717665585420324       18.71766558527293        18.717665585125534       18.717665584978143
-0.490999999999999        2.0090068559272507       2.047848112207457        16.615894758530473       19.660344514456366       19.657384647743232       19.65664190416702        19.656225404845387       19.655808905523756       19.65558452067559        19.655360580735973       19.655257018374147       19.655177021750372       19.655097025126597       19.65501702850282        19.654969195915402       19.65495183924391        19.654934482572422       19.65491712590093        19.654899769229445       19.654882412557956       19.654865055886464       19.654847699214976       19.654830342543484       19.6548251251117         19.65482175607319        19.654818387034677       19.654815017996164       19.65481164895765        19.654808279919145       19.65480491088063        19.65480154184212        19.65479817280361        19.6547948037651         19.654793924669434       19.654793424707368       19.6547929247453         19.65479242478323        19.654791924821165       19.6547914248591         19.654790924897032       19.654790424934966       19.654789924972896       19.654789425010833       19.654789178246183       19.654788970034897       19.654788761823603       19.654788553612317       19.654788345401023       19.654788137189733       19.654787928978443       19.65478772076715        19.654787512555863       19.65478730434457        19.65478724254619        19.65478720304151        19.654787163536838       19.654787124032158       19.65478708452748        19.654787045022807       19.65478700551813        19.654786966013454       19.65478692650878        19.654786887004104       19.654786868397913       19.65478685297385        19.65478683754979        19.654786822125725       19.654786806701665       19.6547867912776         19.654786775853545       19.65478676042948        19.65478674500542        19.654786729581357       19.654786725253686       19.65478672261562        19.65478671997755        19.654786717339483       19.654786714701416       19.65478671206335        19.65478670942528        19.65478670678721        19.654786704149146       19.654786701511075       19.654786700081832       19.654786698836652       19.654786697591472       19.654786696346285       19.65478669510111        19.654786693855925       19.65478669261075        19.654786691365562       19.654786690120382       19.654786688875202       19.654786688579414       19.65478668842818        19.65478668827695        19.65478668812572        19.654786687974493       19.65478668782326        19.65478668767203        19.654786687520804
